id,title,original_language,release_date,vote_average,vote_count,popularity,overview,genre_ids,adult,backdrop_path,poster_path
525763,Surrealistic Nightmares: An In-Depth Look at Walloon Horror Cinema,fr,2019-04-12,0.0,0,8.567,"After researching the Flemish horror cinema in ""Forgotten Scares"", director Steve De Roover - with the help of co-director Jérôme Vandewattyne (Spit'N'Split) - digs deeper in the follow-up documentary ""Surrealistic Nightmares"" and shows the beginning of Walloon horror cinema in the '20s (!) and how the genre evolved during the following years. Through unique experiences from the original cast and crew, horror experts and various genre journalists, a broad and in-depth picture is painted about the one-of-a-kind horror legacy from the French side of Belgium, without forgetting the difficult cinema landscape of this small country with two very different languages. ""Surrealistic Nightmares: An In-depth Look at Walloon Horror Cinema"" is illustrated by exclusive behind the scene footage, famous film scenes and loads of original promotional artwork.","27,99",False,,/5VxpwVlONXgGrZ6dfpDfwZlaMc.jpg
610120,Anima,en,2019-06-27,7.282,432,8.557,"In a short musical film directed by Paul Thomas Anderson, Thom Yorke of Radiohead stars in a mind-bending visual piece. Best played loud.",10402,False,/lF9W3LAlYYfv7R2V2b1k0ZnA3a.jpg,/xCBOjFAzsz8d2kABIPfwIAOeJ5t.jpg
643236,Meet the Malawas,fr,2019-12-25,4.387,151,8.556,"A news anchor, a comedian, an actress, and a soccer player with big egos have to travel across the globe to meet the Malawa tribe for a TV show.",35,False,/xMEv7jk46IpatYdw3K18NtcuBGk.jpg,/lxJqMW8nU0Hex259NkaoyyOru7P.jpg
472983,Invader Zim: Enter the Florpus,en,2019-08-16,7.4,232,8.556,"ZIM discovers his almighty leaders never had any intention of coming to Earth and he loses confidence in himself for the first time in his life, which is the big break his human nemesis, Dib has been waiting for.","10751,16,35,878,10770",False,/1CDdClx0DGembBYjRWFH7HB2uff.jpg,/waaPtmhVFgieG021OwoEPTkbltI.jpg
616073,Return to Horror Hotel,en,2019-06-13,6.699,216,8.541,"Return to Horror Hotel is an anthology feature with 4 segments. One is about giant a bedbugs, one is about a magical charm that turns girls beautiful, one is about a WWII sailor who hasn't aged and one is about a terrorizing severed hand.","27,878,35",False,/bAROb1jil1K8PpbdKhLYPp28kNc.jpg,/kP4wYsysronwnEC548MqclI5LP2.jpg
582883,Deerskin,fr,2019-06-19,6.455,705,8.538,"A man's obsession with owning the designer deerskin jacket of his dreams leads him to turn his back on his humdrum life in the suburbs, blow his life savings, and even turn him to crime.","35,27",False,/bUxoCldj0V9Y2bgQuUSFbSjKEWw.jpg,/r5O84lMJRMQStl8GGJzAgkkdqP0.jpg
589309,My Daughter's Lover 2,ko,2019-02-22,0.0,0,8.537,"An accountant visits her daughter who is secretly living with her boyfriend who is a fraud. She is surprised by what she sees and hears. Soon, a dangerous cohabitation begins with her daughter's lover.",10749,False,/b11EwOqMyNQIO3ElurqmFS9Xq3C.jpg,/4qFNpx3yskcZ7bTRfMJ2AqDzw91.jpg
517166,The Axiom,en,2019-05-09,5.4,54,8.537,"At the risk of her group's safety, a young woman travels into a National Forest where her sister has become trapped in a multi-dimensional world of monsters.","27,9648,14",False,/8N7D72T5xqMp8iFFS7VLmWWznnh.jpg,/yvjNGoFJcUQD5qStnjIpn424GxD.jpg
624372,Ted Bundy: Mind of a Monster,en,2019-08-18,7.6,41,8.536,"New exclusive access and never before heard testimony gives a unique insight into the mind of America's most notorious serial killer, Ted Bundy. Breathtaking archive from the time and the voice of Bundy himself, reveals the monster inside the man.","80,99",False,/4qFrZP5XfxfiKkmo51tiwxJxYO0.jpg,/5d6QZNrZaccfc1fuIVoaLBAlTyK.jpg
507941,Section 375,hi,2019-09-13,7.4,59,8.536,A filmmaker stands trial when a costume assistant on his movie accuses him of rape,"18,80,53",False,/idHYrf8r4a8tX9PCwbsuOFSrKc0.jpg,/x7rVZ0KiPWxBMJBI8roIwlMvs2c.jpg
